grupo_logico,filas,duplicados_mergeables,duplicados_conflictivos,clasificacion,ids_participacion,atletas_originales,eventos_originales,campos_conflictivos,id_atleta_canonico,id_evento_canonico
74878|41|2041|177|Russia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526329;754797,74878,2041,,74878,2041
176519|38|2068|70|Unified Team|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526335;754803,176519,2068,,176519,2068
115084|47|2297|219|Ukraine|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526337;754805,115084,2297,,115084,2297
110963|47|2234|109|Kazakhstan|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526340;754808,110963,2234,,110963,2234
124518|50|2100|109|Kazakhstan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526342;754810,124518,2100,,124518,2100
115719|47|2067|43|China|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526351;754818,115719,2067,,115719,2067
111466|47|1990|43|China|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526352;754819,111466,1990,,111466,1990
114129|47|2231|43|China|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526353;754820,114129,2231,,114129,2231
127163|54|2045|43|China|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526355;754822,127163,2045,,127163,2045
176521|20|2178|94|Hungary|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526358;754825,176521,2178,,176521,2178
56244|34|2333|180|Samoa|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526360;754827,56244,2315,,56244,2333
78938|38|2545|235|Zambia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526362;754829,78938,1973,,78938,2545
16449|34|1974|45|Cameroon|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526364;754831,16449,1974,,16449,1974
176522|45|635|126|Lithuania|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526368;754834,176522,2012,,176522,635
130094|54|2015|30|Botswana|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526371;754837,130094,2015,,130094,2015
75895|41|2041|201|Swaziland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526373;754839,75895,2041,,75895,2041
105592|45|2018|198|Suriname|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526378;754844,105592,2018,,105592,2018
63174|28|2243|104|Italy|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526379;754845,63174,2243,,63174,2243
103122|45|2435|104|Italy|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526380;754846,103122,2435,,103122,2435
103121|45|2435|104|Italy|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526383;754849,103121,2435,,103121,2435
34099|36|1990|236|Zimbabwe|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526385;754851,34099,1990,,34099,1990
115603|47|2324|177|Russia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526387;754853,115603,2324,,115603,2324
16451|28|2108|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526389;754855,16451,2108,,16451,2108
11157|41|2135|181|Serbia and Montenegro|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526390;754856,11157,2135,,11157,2135
120733|50|2513|78|Great Britain|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526395;754861,120733,2513,,120733,2513
67989|26|2018|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526397;754863,67989,2018,,67989,2018
176524|14|2043|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526399;754864,176524,2043,,176524,2043
113564|47|2002|104|Italy|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526404;754869,113564,2002,,113564,2002
111527|47|1901|142|Monaco|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526405;754870,111527,1901,,111527,1901
34100|32|1979|235|Zambia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526408;754873,34100,1979,,34100,1979
55121|36|2050|62|Ecuador|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526409;754874,55121,2050,,55121,2050
176527|10|2188|167|Poland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526419;754884,176527,2328,,176527,2188
35023|41|2056|10|Argentina|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526420;754885,176528;35023,2056,,35023,2056
48230|38|1914|104|Italy|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526421;754886,48230,1914,,48230,1914
102486|45|2022|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526430;754895,102486,2022,,102486,2022
176530|20|2112|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526432;754897,176530,2112,,176530,2112
128163|54|1012|104|Italy|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526443;754908,128163,2362,,128163,1012
71598|16|1966|104|Italy|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526454;754910,71598,1966,,71598,1966
73866|28|2018|159|Pakistan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526458;754914,73866,2018,,73866,2018
113435|47|1911|159|Pakistan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526460;754916,113435,1911,,113435,1911
56683|28|2092|1|Afghanistan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526461;754917,56683,2092,,56683,2092
86156|43|2131|69|Ethiopia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526466;754922,86156,2131,,86156,2131
10509|24|2334|175|Romania|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526470;754925,10509,2334,,10509,2334
10558|22|2416|175|Romania|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526471;754926,10558,2416,,10558,2416
10310|14|2290|150|Netherlands|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526472;754927,10310,2290,,10310,2290
110509|47|2060|96|India|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526473;754928,110509,2060,,110509,2060
119209|50|2132|96|India|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526475;754930,119209,2132,,119209,2132
176535|43|2046|94|Hungary|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526478;754933,176535,2046,,176535,2046
176536|28|1979|182|Senegal|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526494;754949,176536,1979,,176536,1979
176538|54|2100|35|Burkina Faso|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526499;754954,176538,2100,,176538,2100
55506|32|2346|85|Greece|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526501;754956,55506,2346,,55506,2346
176540|54|2286|126|Lithuania|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526508;754961,176540,2286,,176540,2286
75337|28|2041|197|Switzerland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526509;754962,75337,2041,,75337,2041
176541|18|2380|197|Switzerland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526510;754963,176541,2380,,176541,2380
90013|43|2283|177|Russia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526513;754965,90013,2283,,90013,2283
74873|41|2016|177|Russia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526517;754969,74873,2016,,74873,2016
114280|47|2455|68|Estonia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526521;754971,114280,2084,,114280,2455
10559|24|1985|175|Romania|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526522;754972,10559,1985,,10559,1985
118795|50|1928|177|Russia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526523;754973,118795,1928,,118795,1928
77047|32|2047|221|Soviet Union|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526524;754974,77047,2047,,77047,2047
102262|45|2286|224|Uzbekistan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526526;754976,102262,2286,,102262,2286
92842|43|2085|109|Kazakhstan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526527;754977,92842,2085,,92842,2085
76550|41|2097|219|Ukraine|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526529;754979,76550,2097,,76550,2097
50383|32|2118|221|Soviet Union|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526539;754981,50383,2118,,50383,2118
110824|47|1935|177|Russia|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526542;754984,110824,1935,,110824,1935
71270|38|2381|104|Italy|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526550;754990,71270,2381,,71270,2381
29297|14|1920|34|Bulgaria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526553;754993,29297,1920,,29297,1920
69372|28|2000|80|East Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526576;755015,69372,2000,,69372,2000
35462|14|2385|21|Belgium|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526579;755018,35462,2107,,35462,2385
7831|26|1968|170|Puerto Rico|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526589;755027,7831,1968,,7831,1968
129943|54|637|15|Austria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526590;755028,129943,1945,,129943,637
63175|38|2251|15|Austria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526591;755029,63175,2251,,63175,2251
129944|54|637|15|Austria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526594;755031,129944,1945,,129944,637
47261|22|1952|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526595;755032,47261,1952,,47261,1952
123288|50|1974|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526596;755033,123288,1974,,123288,1974
58022|14|2071|83|Germany|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526597;755034,58022,2071,,58022,2071
128115|54|2130|102|Israel|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526607;755039,128115,2130,,128115,2130
37436|36|2424|80|East Germany|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526619;755051,37436,2424,,37436,2424
74267|12|2123|167|Poland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526621;755053,74267,2123,,74267,2123
66484|14|2545|58|Denmark|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526625;755057,66484,1973,,66484,2545
29070|41|2109|223|United States|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526628;755060,29070,2109,,29070,2109
176551|16|1900|204|Czechoslovakia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526629;755061,176551,1900,,176551,1900
116715|47|1997|150|Netherlands|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526630;755062,116715,1997,,116715,1997
103290|45|2144|150|Netherlands|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526633;755065,103290,2144,,103290,2144
64472|32|2218|15|Austria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526636;755068,64472,2218,,64472,2218
176552|43|100|83|Germany-1|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526637;755069,176552,2241,,176552,100
127934|54|26|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526640;755072,127934,2408,,127934,26
16453|18|2101|197|Switzerland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526645;755076,16453,2101,,16453,2101
129145|54|2268|197|Switzerland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526647;755078,129145,2268,,129145,2268
63181|22|1995|197|Fantasio III|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526648;755079,63181,1995,,63181,1995
69994|14|2043|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526649;755080,69994,2043,,69994,2043
8082|14|1981|197|Switzerland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526650;755081,8082,1981,,8082,1981
69995|26|1947|74|West Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526651;755082,69995,1947,,69995,1947
105890|45|2027|15|Austria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526657;755085,105890,2027,,105890,2027
31201|3|1920|223|United States|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526662;755090,31201,1920,,31201,1920
176555|12|2188|204|Czechoslovakia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526666;755094,176555,2188,,176555,2188
176556|22|1972|83|Germany|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526669;755098,176556,1972,,176556,1972
39097|24|2536|167|Poland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526673;755101,39097,2013,,39097,2536
43400|28|2350|167|Poland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526675;755103,43400,2350,,43400,2350
49449|41|2049|167|Poland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526677;755105,49449,2049,,49449,2049
103499|45|1997|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526682;755110,103499,1997,,103499,1997
56141|36|2050|167|Poland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526683;755111,56141,2050,,56141,2050
176557|50|2298|167|Poland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526686;755114,176557,2298,,176557,2298
43401|30|2265|167|Poland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526687;755115,43401,2265,,43401,2265
120466|50|2515|167|Poland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526689;755117,120466,2515,,120466,2515
133255|54|1921|219|Ukraine|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526690;755118,133255,1921,,133255,1921
63183|14|2233|167|Danuta|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526696;755122,176560;63183,2233,,63183,2233
53141|18|1942|21|Belgium|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526698;755124,53141,1942,,53141,1942
123978|50|2144|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526699;755125,123978,2144,,123978,2144
66172|26|2003|48|Colombia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526707;755132,66172,2003,,66172,2003
22949|36|1956|167|Poland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526711;755136,22949,1956,,22949,1956
47574|10|1918|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526714;755139,47574,1918,,47574,1918
29071|41|2109|223|United States|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526722;755147,29071,2109,,29071,2109
69996|26|2041|74|West Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526723;755148,69996,2041,,69996,2041
69997|12|1928|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526725;755150,69997,1928,,69997,1928
28861|28|2112|197|Switzerland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526729;755154,28861,2112,,28861,2112
69998|12|2231|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526735;755160,69998,2231,,69998,2231
46319|38|2085|72|Finland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526736;755161,46319,2085,,46319,2085
47397|28|2307|74|West Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526753;755178,47397,2307,,47397,2307
176566|7|1902|234|Yugoslavia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526755;755180,176566,1902,,176566,1902
176567|10|1902|234|Yugoslavia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526757;755182,176567,1902,,176567,1902
118402|50|1901|143|Mozambique|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526761;755186,118402,1901,,118402,1901
59103|34|2154|155|Norway|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526762;755187,59103,2154,,59103,2154
176568|47|2145|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526764;755189,176568,2145,,176568,2145
176570|45|1987|101|Iceland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526788;755198,176570,1987,,176570,1987
57723|18|2093|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526789;755199,57723,2093,,57723,2093
42267|18|2079|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526790;755200,42267,2079,,42267,2079
35364|41|637|15|Austria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526797;755207,35364,1945,,35364,637
123514|50|2155|150|Netherlands|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526801;755211,123514,2155,,123514,2155
131281|54|2453|78|Great Britain|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526805;755213,131281,2453,,131281,2453
16456|22|2189|197|Switzerland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526808;755216,16456,2189,,16456,2189
176575|45|1987|101|Iceland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526815;755221,176575,1987,,176575,1987
107942|45|2033|38|Canada|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526817;755223,107942,2033,,107942,2033
176577|50|2055|101|Iceland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526818;755224,176577,2055,,176577,2055
74004|36|2018|166|Papua New Guinea|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526822;755226,74004,2018,,74004,2018
176579|26|2061|101|Iceland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526824;755228,176579,2061,,176579,2061
176580|41|2078|101|Iceland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526826;755230,176580,2078,,176580,2078
176581|38|2078|101|Iceland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526828;755232,176581,2078,,176581,2078
176583|34|2286|101|Iceland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526832;755234,176583,2286,,176583,2286
176584|38|1987|101|Iceland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526834;755236,176584,1987,,176584,1987
176585|36|1987|101|Iceland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526835;755237,176585,1987,,176585,1987
176586|45|1987|101|Iceland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526836;755238,176586,1987,,176586,1987
176589|28|2061|101|Iceland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526841;755243,176589,2061,,176589,2061
176592|34|1987|101|Iceland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526848;755245,176592,1987,,176592,1987
176595|32|2003|101|Iceland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526855;755249,176595,2003,,176595,2003
176597|16|2015|101|Iceland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526860;755254,176597,2015,,176597,2015
176598|45|1987|101|Iceland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526861;755255,176598,1987,,176598,1987
176600|14|1947|101|Iceland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526864;755258,176600,1947,,176600,1947
63185|41|1948|211|Chinese Taipei|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526866;755260,63185,1948,,63185,1948
63186|41|1948|211|Chinese Taipei|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526867;755261,63186,1948,,63186,1948
104669|45|2043|69|Ethiopia|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526868;755262,104669,2043,,104669,2043
57585|10|1970|72|Finland|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526870;755264,57585,1970,,57585,1970
50535|22|2049|221|Soviet Union|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526882;755270,50535,2049,,50535,2049
63187|30|1012|72|Finland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526883;755271,63187,2362,,63187,1012
67293|28|2062|72|Finland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526885;755273,67293,2062,,67293,2062
112841|47|2024|150|Netherlands|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526888;755275,112841,2024,,112841,2024
176604|47|1986|94|Hungary|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526890;755276,176604,1986,,176604,1986
70837|41|2145|96|India|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526891;755277,70837,2145,,70837,2145
176605|36|2154|94|Hungary|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526892;755278,176605,2154,,176605,2154
176606|38|2395|94|Hungary|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526894;755280,176606,2395,,176606,2395
176609|32|1979|234|Yugoslavia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526906;755283,176609,1979,,176609,1979
57424|14|2154|68|Estonia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526907;755284,57424,2154,,57424,2154
49450|41|2455|167|Poland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526915;755289,49450,2084,,49450,2455
176611|50|2231|167|Poland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526918;755291,176611,2231,,176611,2231
16457|36|2189|167|Poland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526937;755292,16457,2189,,16457,2189
129806|54|2003|13|American Samoa|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526947;755295,129806,2003,,129806,2003
7901|32|1989|175|Romania|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526949;755297,7901,1989,,7901,1989
34104|34|2100|45|Cameroon|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526957;755304,34104,2100,,34104,2100
10956|22|2300|221|Soviet Union|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526958;755305,10956,2300,,10956,2300
176615|47|2286|192|Serbia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526960;755306,176615,2286,,176615,2286
121948|50|2075|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526964;755310,121948,2075,,121948,2075
8495|18|1989|221|Soviet Union|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526969;755315,8495,1989,,8495,1989
101560|41|2062|68|Estonia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526970;755316,101560,2062,,101560,2062
72300|28|1949|110|Kenya|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526973;755319,72300,1949,,72300,1949
105138|45|1981|223|United States|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526976;755322,105138,1981,,105138,1981
2623|6|2529|200|Sweden|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526984;755325,2623,2529,,2623,2529
30891|5|1946|200|Sweden|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526985;755326,30891,1946,,30891,1946
176622|16|2113|204|Czechoslovakia|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526989;755329,176622,2113,,176622,2113
176623|30|2097|204|Czechoslovakia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526990;755330,176623,2097,,176623,2097
53192|18|1942|31|Brazil|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526991;755331,176624;53192,1942,,53192,1942
94234|43|2128|5|Algeria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526992;755332,94234,2065,,94234,2128
176626|43|635|68|Estonia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,526996;755336,176626,2012,,176626,635
72507|38|2047|117|Laos|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527000;755340,72507,2047,,72507,2047
53966|38|1942|104|Italy|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527001;755341,53966,1942,,53966,1942
2961|16|2234|72|Finland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527011;755351,2961,2234,,2961,2234
114275|47|2455|192|Serbia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527013;755353,114275,2084,,114275,2455
75051|38|2015|187|Sierra Leone|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527021;755357,75051,2015,,75051,2015
176629|26|2128|94|Hungary|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527023;755359,176629,2065,,176629,2128
176630|20|2179|214|Turkey|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527024;755360,176630,2179,,176630,2179
43103|2|2054|150|Netherlands|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527027;755363,43103,2054,,43103,2054
46796|24|2249|78|Great Britain|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527034;755370,46796,2249,,46796,2249
96762|7|1913|197|Switzerland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527036;755372,96762,1913,,96762,1913
40203|30|2144|223|United States|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527037;755373,40203,2144,,40203,2144
70333|18|2047|85|Greece|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527039;755375,70333,2047,,70333,2047
67992|16|1946|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527043;755379,67992,1946,,67992,1946
113651|47|1947|177|Russia|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527046;755382,113651,1947,,113651,1947
77048|28|1966|221|Soviet Union|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527055;755384,77048,1966,,77048,1966
16458|41|1974|118|Latvia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527058;755387,16458,1974,,16458,1974
44099|22|2079|206|Thailand|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527059;755388,44099,2079,,44099,2079
67294|16|2066|72|Finland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527061;755390,67294,2066,,67294,2066
8869|38|1989|46|Congo (Kinshasa)|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527062;755391,8869,1989,,8869,1989
115218|47|2135|195|Sao Tome and Principe|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527064;755393,115218,2135,,115218,2135
65907|34|2041|42|Chile|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527066;755395,65907,2041,,65907,2041
130101|54|2066|31|Brazil|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527070;755399,130101,2066,,130101,2066
61498|26|2239|168|Portugal|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527089;755418,176639;61498,2239,,61498,2239
74363|41|2014|168|Portugal|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527095;755424,176641;74363,2014,,74363,2014
93330|43|2040|31|Brazil|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527096;755425,176642;93330,2040,,93330,2040
56545|41|1977|222|Uruguay|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527109;755432,56545,1977,,56545,1977
104199|45|2135|168|Portugal|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527110;755433,104199,2135,,104199,2135
12674|18|2283|42|Chile|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527119;755442,12674,2283,,12674,2283
114342|47|2085|31|Brazil|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527127;755450,114342,2085,,114342,2085
111033|47|2314|31|Brazil|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,527128;755451,111033,2314,,111033,2314
